
========== Fixed Pool ==========
VM ID	TYPE	Price($/year)	Total Allocation Time	Total Incurred Cost($/year)
Total cost for fixed pool in $ per year: 0.0

========== Floating Pool ==========
VM ID	TYPE	Price($/hour)	Total Allocation Time	Total Incurred Cost($)
3569	SPOT	0.01	4614.04	0.03
3570	SPOT	0.01	4614.04	0.03
3571	SPOT	0.01	4614.04	0.03
3572	SPOT	0.01	4614.04	0.03
3573	SPOT	0.01	4614.04	0.03
3574	SPOT	0.01	4614.04	0.03
3575	SPOT	0.01	4614.04	0.03
3576	SPOT	0.01	4614.04	0.03
3577	SPOT	0.01	4614.04	0.03
3578	SPOT	0.01	4614.04	0.03
3579	SPOT	0.01	4614.04	0.03
3580	SPOT	0.01	4614.04	0.03
3581	SPOT	0.01	4614.04	0.03
3582	SPOT	0.01	4614.04	0.03
3583	SPOT	0.01	4614.04	0.03
3584	SPOT	0.01	4614.04	0.03
3585	SPOT	0.01	4614.04	0.03
3586	SPOT	0.01	4614.04	0.03
3587	SPOT	0.01	4614.04	0.03
3588	SPOT	0.01	4614.04	0.03
3589	SPOT	0.01	4614.04	0.03
3590	SPOT	0.01	4614.04	0.03
3591	SPOT	0.01	4614.04	0.03
3592	SPOT	0.01	4614.04	0.03
3593	SPOT	0.01	4614.04	0.03
3594	SPOT	0.01	4614.04	0.03
3595	SPOT	0.01	4614.04	0.03
3596	SPOT	0.01	4614.04	0.03
3597	SPOT	0.01	4614.04	0.03
3598	SPOT	0.01	4614.04	0.03
3599	SPOT	0.01	4614.04	0.03
3600	SPOT	0.01	4614.04	0.03
3601	SPOT	0.01	4614.04	0.03
3602	SPOT	0.01	4614.04	0.03
3603	SPOT	0.01	4614.04	0.03
3604	SPOT	0.01	4614.04	0.03
3605	SPOT	0.01	4614.04	0.03
3606	SPOT	0.01	4614.04	0.03
3607	SPOT	0.01	4614.04	0.03
3608	SPOT	0.01	4614.04	0.03
3609	SPOT	0.01	4614.04	0.03
3610	SPOT	0.01	4614.04	0.03
3611	SPOT	0.01	4614.04	0.03
3612	SPOT	0.01	4614.04	0.03
3613	SPOT	0.01	4614.04	0.03
3614	SPOT	0.01	4614.04	0.03
3615	SPOT	0.01	4614.04	0.03
3616	SPOT	0.01	4614.04	0.03
3617	SPOT	0.01	4614.04	0.03
3618	SPOT	0.01	4614.04	0.03
3619	SPOT	0.01	4614.04	0.03
3620	SPOT	0.01	4614.04	0.03
3621	SPOT	0.01	4614.04	0.03
3622	SPOT	0.01	4614.04	0.03
3623	SPOT	0.01	4614.04	0.03
3624	SPOT	0.01	4614.04	0.03
3625	SPOT	0.01	4614.04	0.03
3626	SPOT	0.01	4614.04	0.03
3627	SPOT	0.01	4614.04	0.03
3628	SPOT	0.01	4614.04	0.03
3629	SPOT	0.01	4614.04	0.03
3630	SPOT	0.01	4614.04	0.03
3631	SPOT	0.01	4614.04	0.03
3632	SPOT	0.01	4614.04	0.03
3633	SPOT	0.01	4614.04	0.03
3634	SPOT	0.01	4614.04	0.03
3635	SPOT	0.01	4614.04	0.03
3636	SPOT	0.01	4614.04	0.03
3637	SPOT	0.01	4614.04	0.03
3638	SPOT	0.01	4614.04	0.03
3639	SPOT	0.01	4614.04	0.03
3640	SPOT	0.01	4614.04	0.03
3641	SPOT	0.01	4614.04	0.03
3642	SPOT	0.01	4614.04	0.03
3643	SPOT	0.01	4614.04	0.03
3644	SPOT	0.01	4614.04	0.03
3645	SPOT	0.01	4614.04	0.03
3646	SPOT	0.01	4614.04	0.03
3647	SPOT	0.01	4614.04	0.03
3648	SPOT	0.01	4614.04	0.03
3649	SPOT	0.01	4614.04	0.03
3650	SPOT	0.01	4614.04	0.03
3651	SPOT	0.01	4614.04	0.03
3652	SPOT	0.01	4614.04	0.03
3653	SPOT	0.01	4614.04	0.03
3654	SPOT	0.01	4614.04	0.03
3655	SPOT	0.01	4614.04	0.03
3656	SPOT	0.01	4614.04	0.03
3657	SPOT	0.01	4614.04	0.03
3658	SPOT	0.01	4614.04	0.03
3659	SPOT	0.01	4614.04	0.03
3660	SPOT	0.01	4614.04	0.03
3661	SPOT	0.01	4614.04	0.03
3662	SPOT	0.01	4614.04	0.03
3663	SPOT	0.01	4614.04	0.03
3664	SPOT	0.01	4614.04	0.03
3665	SPOT	0.01	4614.04	0.03
3666	SPOT	0.01	4614.04	0.03
3667	SPOT	0.01	4614.04	0.03
3668	SPOT	0.01	4614.04	0.03
3669	SPOT	0.01	4614.04	0.03
3670	SPOT	0.01	4614.04	0.03
3671	SPOT	0.01	4614.04	0.03
3672	SPOT	0.01	4614.04	0.03
3673	SPOT	0.01	4614.04	0.03
3674	SPOT	0.01	4614.04	0.03
3675	SPOT	0.01	4614.04	0.03
3676	SPOT	0.01	4614.04	0.03
3677	SPOT	0.01	4614.04	0.03
3678	SPOT	0.01	4614.04	0.03
3679	SPOT	0.01	4614.04	0.03
3680	SPOT	0.01	4614.04	0.03
3681	SPOT	0.01	4614.04	0.03
3682	SPOT	0.01	4614.04	0.03
3683	SPOT	0.01	4614.04	0.03
3684	SPOT	0.01	4614.04	0.03
3685	SPOT	0.01	4614.04	0.03
3686	SPOT	0.01	4614.04	0.03
3687	SPOT	0.01	4614.04	0.03
3688	SPOT	0.01	4614.04	0.03
3689	SPOT	0.01	4614.04	0.03
3690	SPOT	0.01	4614.04	0.03
3691	SPOT	0.01	4614.04	0.03
3692	SPOT	0.01	4614.04	0.03
3693	SPOT	0.01	4614.04	0.03
3694	SPOT	0.01	4614.04	0.03
3695	SPOT	0.01	4614.04	0.03
3696	SPOT	0.01	4614.04	0.03
3697	SPOT	0.01	4614.04	0.03
3698	SPOT	0.01	4614.04	0.03
3699	SPOT	0.01	4614.04	0.03
3700	SPOT	0.01	4614.04	0.03
3701	SPOT	0.01	4614.04	0.03
3702	SPOT	0.01	4614.04	0.03
3703	SPOT	0.01	4614.04	0.03
3704	SPOT	0.01	4614.04	0.03
3705	SPOT	0.01	4614.04	0.03
3706	SPOT	0.01	4614.04	0.03
3707	SPOT	0.01	4614.04	0.03
3708	SPOT	0.01	4614.04	0.03
3223	SPOT	0.01	12557.04	0.37
3224	SPOT	0.01	12557.04	0.37
3232	SPOT	0.01	12557.04	0.37
3235	SPOT	0.01	12557.04	0.37
3440	SPOT	0.01	8627.04	0.25
3441	SPOT	0.01	8627.04	0.25
3442	SPOT	0.01	8627.04	0.25
3466	SPOT	0.01	8214.04	0.25
3468	SPOT	0.01	8214.04	0.25
3470	SPOT	0.01	8214.04	0.25
3489	SPOT	0.01	8214.04	0.25
3467	SPOT	0.01	11814.04	0.08
3709	SPOT	0.01	5918.04	0.04
3710	SPOT	0.01	5918.04	0.04
3711	SPOT	0.01	5918.04	0.04
3712	SPOT	0.01	5918.04	0.04
3713	SPOT	0.01	5918.04	0.04
3714	SPOT	0.01	5918.04	0.04
3715	SPOT	0.01	5918.04	0.04
3716	SPOT	0.01	5918.04	0.04
3717	SPOT	0.01	5918.04	0.04
3718	SPOT	0.01	5918.04	0.04
3719	SPOT	0.01	5918.04	0.04
3720	SPOT	0.01	5918.04	0.04
3721	SPOT	0.01	5918.04	0.04
3722	SPOT	0.01	5918.04	0.04
3723	SPOT	0.01	5918.04	0.04
3724	SPOT	0.01	5918.04	0.04
3725	SPOT	0.01	5918.04	0.04
3726	SPOT	0.01	5918.04	0.04
3727	SPOT	0.01	5918.04	0.04
3728	SPOT	0.01	5918.04	0.04
3729	SPOT	0.01	5918.04	0.04
3730	SPOT	0.01	5918.04	0.04
3731	SPOT	0.01	5918.04	0.04
3732	SPOT	0.01	5918.04	0.04
3733	SPOT	0.01	5918.04	0.04
3734	SPOT	0.01	5918.04	0.04
3735	SPOT	0.01	5918.04	0.04
3736	SPOT	0.01	5918.04	0.04
3737	SPOT	0.01	5918.04	0.04
3738	SPOT	0.01	5918.04	0.04
3739	SPOT	0.01	5918.04	0.04
3740	SPOT	0.01	5918.04	0.04
3741	SPOT	0.01	5918.04	0.04
3742	SPOT	0.01	5918.04	0.04
3743	SPOT	0.01	5918.04	0.04
3744	SPOT	0.01	5918.04	0.04
3745	SPOT	0.01	5918.04	0.04
3746	SPOT	0.01	5918.04	0.04
3747	SPOT	0.01	5918.04	0.04
3748	SPOT	0.01	5918.04	0.04
3749	SPOT	0.01	5918.04	0.04
3750	SPOT	0.01	5918.04	0.04
3751	SPOT	0.01	5918.04	0.04
3752	SPOT	0.01	5918.04	0.04
3753	SPOT	0.01	5918.04	0.04
3754	SPOT	0.01	5918.04	0.04
3755	SPOT	0.01	5918.04	0.04
3756	SPOT	0.01	5918.04	0.04
3757	SPOT	0.01	5918.04	0.04
3758	SPOT	0.01	5918.04	0.04
3759	SPOT	0.01	5918.04	0.04
3760	SPOT	0.01	5918.04	0.04
3761	SPOT	0.01	5918.04	0.04
3762	SPOT	0.01	5918.04	0.04
3763	SPOT	0.01	5918.04	0.04
3764	SPOT	0.01	5918.04	0.04
3765	SPOT	0.01	5918.04	0.04
3766	SPOT	0.01	5918.04	0.04
3767	SPOT	0.01	5918.04	0.04
3768	SPOT	0.01	5918.04	0.04
3769	SPOT	0.01	5918.04	0.04
3770	SPOT	0.01	5918.04	0.04
3771	SPOT	0.01	5918.04	0.04
3772	SPOT	0.01	5918.04	0.04
3773	SPOT	0.01	5918.04	0.04
3774	SPOT	0.01	5918.04	0.04
3775	SPOT	0.01	5918.04	0.04
3776	SPOT	0.01	5918.04	0.04
3777	SPOT	0.01	5918.04	0.04
3778	SPOT	0.01	5918.04	0.04
3779	SPOT	0.01	5918.04	0.04
3780	SPOT	0.01	5918.04	0.04
3781	SPOT	0.01	5918.04	0.04
3782	SPOT	0.01	5918.04	0.04
3783	SPOT	0.01	5918.04	0.04
3784	SPOT	0.01	5918.04	0.04
3785	SPOT	0.01	5918.04	0.04
3786	SPOT	0.01	5918.04	0.04
3787	SPOT	0.01	5918.04	0.04
3788	SPOT	0.01	5918.04	0.04
3789	SPOT	0.01	5918.04	0.04
3790	SPOT	0.01	5918.04	0.04
3791	SPOT	0.01	5918.04	0.04
3792	SPOT	0.01	5918.04	0.04
3793	SPOT	0.01	5918.04	0.04
3794	SPOT	0.01	5918.04	0.04
3795	SPOT	0.01	5918.04	0.04
3796	SPOT	0.01	5918.04	0.04
3797	SPOT	0.01	5918.04	0.04
3798	SPOT	0.01	5918.04	0.04
3799	SPOT	0.01	5918.04	0.04
3800	SPOT	0.01	5918.04	0.04
3801	SPOT	0.01	5918.04	0.04
3802	SPOT	0.01	5918.04	0.04
3803	SPOT	0.01	5918.04	0.04
3804	SPOT	0.01	5918.04	0.04
3805	SPOT	0.01	5918.04	0.04
3806	SPOT	0.01	5918.04	0.04
3807	SPOT	0.01	5918.04	0.04
3808	SPOT	0.01	5918.04	0.04
3809	SPOT	0.01	5918.04	0.04
3810	SPOT	0.01	5918.04	0.04
3811	SPOT	0.01	5918.04	0.04
3812	SPOT	0.01	5918.04	0.04
3813	SPOT	0.01	5918.04	0.04
3814	SPOT	0.01	5918.04	0.04
3815	SPOT	0.01	5918.04	0.04
3816	SPOT	0.01	5918.04	0.04
3817	SPOT	0.01	5918.04	0.04
3818	SPOT	0.01	5918.04	0.04
3819	SPOT	0.01	5918.04	0.04
3820	SPOT	0.01	5918.04	0.04
3821	SPOT	0.01	5918.04	0.04
3822	SPOT	0.01	5918.04	0.04
3823	SPOT	0.01	5918.04	0.04
3824	SPOT	0.01	5918.04	0.04
3825	SPOT	0.01	5918.04	0.04
3826	SPOT	0.01	5918.04	0.04
3827	SPOT	0.01	5918.04	0.04
3828	SPOT	0.01	5918.04	0.04
3829	SPOT	0.01	5918.04	0.04
3830	SPOT	0.01	5918.04	0.04
3831	SPOT	0.01	5918.04	0.04
3832	SPOT	0.01	5918.04	0.04
3833	SPOT	0.01	5918.04	0.04
3834	SPOT	0.01	5918.04	0.04
3835	SPOT	0.01	5918.04	0.04
3836	SPOT	0.01	5918.04	0.04
3837	SPOT	0.01	5918.04	0.04
3838	SPOT	0.01	5918.04	0.04
3839	SPOT	0.01	5918.04	0.04
3840	SPOT	0.01	5918.04	0.04
3841	SPOT	0.01	5918.04	0.04
3842	SPOT	0.01	5918.04	0.04
3843	SPOT	0.01	5918.04	0.04
3844	SPOT	0.01	5918.04	0.04
3845	SPOT	0.01	5918.04	0.04
3846	SPOT	0.01	5918.04	0.04
3847	SPOT	0.01	5918.04	0.04
3848	SPOT	0.01	5918.04	0.04
3849	SPOT	0.01	5918.04	0.04
3850	SPOT	0.01	5918.04	0.04
3851	SPOT	0.01	5918.04	0.04
3852	SPOT	0.01	5918.04	0.04
3853	SPOT	0.01	5918.04	0.04
3854	SPOT	0.01	5918.04	0.04
3855	SPOT	0.01	5918.04	0.04
3856	SPOT	0.01	5918.04	0.04
3857	SPOT	0.01	5918.04	0.04
3858	SPOT	0.01	5918.04	0.04
3859	SPOT	0.01	5918.04	0.04
3860	SPOT	0.01	5918.04	0.04
3861	SPOT	0.01	5918.04	0.04
3862	SPOT	0.01	5918.04	0.04
3863	SPOT	0.01	5918.04	0.04
3864	SPOT	0.01	5918.04	0.04
3865	SPOT	0.01	5918.04	0.04
3866	SPOT	0.01	5918.04	0.04
3867	SPOT	0.01	5918.04	0.04
3868	SPOT	0.01	5918.04	0.04
3869	SPOT	0.01	5918.04	0.04
3870	SPOT	0.01	5918.04	0.04
3871	SPOT	0.01	5918.04	0.04
3872	SPOT	0.01	5918.04	0.04
3873	SPOT	0.01	5918.04	0.04
3874	SPOT	0.01	5918.04	0.04
3875	SPOT	0.01	5918.04	0.04
3876	SPOT	0.01	5918.04	0.04
3877	SPOT	0.01	5918.04	0.04
3878	SPOT	0.01	5918.04	0.04
3879	SPOT	0.01	5918.04	0.04
3880	SPOT	0.01	5918.04	0.04
3881	SPOT	0.01	5918.04	0.04
3882	SPOT	0.01	5918.04	0.04
3883	SPOT	0.01	5918.04	0.04
3884	SPOT	0.01	5918.04	0.04
3885	SPOT	0.01	5918.04	0.04
3886	SPOT	0.01	5918.04	0.04
3887	SPOT	0.01	5918.04	0.04
3888	SPOT	0.01	5918.04	0.04
3889	SPOT	0.01	5918.04	0.04
3890	SPOT	0.01	5918.04	0.04
3891	SPOT	0.01	5918.04	0.04
3892	SPOT	0.01	5918.04	0.04
3893	SPOT	0.01	5918.04	0.04
3894	SPOT	0.01	5918.04	0.04
3895	SPOT	0.01	5918.04	0.04
3896	SPOT	0.01	5918.04	0.04
3897	SPOT	0.01	5918.04	0.04
3898	SPOT	0.01	5918.04	0.04
3899	SPOT	0.01	5918.04	0.04
3900	SPOT	0.01	5918.04	0.04
3901	SPOT	0.01	5918.04	0.04
3902	SPOT	0.01	5918.04	0.04
3903	SPOT	0.01	5918.04	0.04
3904	SPOT	0.01	5918.04	0.04
3905	SPOT	0.01	5918.04	0.04
3906	SPOT	0.01	5918.04	0.04
3907	SPOT	0.01	5918.04	0.04
3908	SPOT	0.01	5918.04	0.04
3909	SPOT	0.01	5918.04	0.04
3910	SPOT	0.01	5918.04	0.04
3911	SPOT	0.01	5918.04	0.04
3912	SPOT	0.01	5918.04	0.04
3913	SPOT	0.01	5918.04	0.04
3914	SPOT	0.01	5918.04	0.04
3915	SPOT	0.01	5918.04	0.04
3916	SPOT	0.01	5918.04	0.04
3917	SPOT	0.01	5918.04	0.04
3918	SPOT	0.01	5918.04	0.04
3919	SPOT	0.01	5918.04	0.04
3920	SPOT	0.01	5918.04	0.04
3921	SPOT	0.01	5918.04	0.04
3922	SPOT	0.01	5918.04	0.04
3923	SPOT	0.01	5918.04	0.04
3924	SPOT	0.01	5918.04	0.04
3925	SPOT	0.01	5918.04	0.04
3926	SPOT	0.01	5918.04	0.04
3927	SPOT	0.01	5918.04	0.04
3928	SPOT	0.01	5918.04	0.04
3929	SPOT	0.01	5918.04	0.04
3930	SPOT	0.01	5918.04	0.04
3931	SPOT	0.01	5918.04	0.04
3932	SPOT	0.01	5918.04	0.04
3933	SPOT	0.01	5918.04	0.04
3934	SPOT	0.01	5918.04	0.04
3935	SPOT	0.01	5918.04	0.04
3936	SPOT	0.01	5918.04	0.04
3937	SPOT	0.01	5918.04	0.04
3938	SPOT	0.01	5918.04	0.04
3939	SPOT	0.01	5918.04	0.04
3940	SPOT	0.01	5918.04	0.04
3941	SPOT	0.01	5918.04	0.04
3942	SPOT	0.01	5918.04	0.04
3943	SPOT	0.01	5918.04	0.04
3944	SPOT	0.01	5918.04	0.04
3945	SPOT	0.01	5918.04	0.04
3946	SPOT	0.01	5918.04	0.04
3947	SPOT	0.01	5918.04	0.04
3948	SPOT	0.01	5918.04	0.04
3949	SPOT	0.01	5918.04	0.04
3950	SPOT	0.01	5918.04	0.04
3951	SPOT	0.01	5918.04	0.04
3952	SPOT	0.01	5918.04	0.04
3953	SPOT	0.01	5918.04	0.04
3954	SPOT	0.01	5918.04	0.04
3955	SPOT	0.01	5918.04	0.04
3957	SPOT	0.01	5918.04	0.04
3958	SPOT	0.01	5918.04	0.04
3959	SPOT	0.01	5918.04	0.04
3960	SPOT	0.01	5918.04	0.04
3961	SPOT	0.01	5918.04	0.04
3962	SPOT	0.01	5918.04	0.04
3963	SPOT	0.01	5918.04	0.04
3964	SPOT	0.01	5918.04	0.04
3965	SPOT	0.01	5918.04	0.04
3966	SPOT	0.01	5918.04	0.04
3967	SPOT	0.01	5918.04	0.04
3968	SPOT	0.01	5918.04	0.04
3969	SPOT	0.01	5918.04	0.04
3970	SPOT	0.01	5918.04	0.04
3971	SPOT	0.01	5918.04	0.04
3972	SPOT	0.01	5918.04	0.04
3973	SPOT	0.01	5918.04	0.04
3974	SPOT	0.01	5918.04	0.04
3975	SPOT	0.01	5918.04	0.04
3976	SPOT	0.01	5918.04	0.04
3977	SPOT	0.01	5918.04	0.04
3978	SPOT	0.01	5918.04	0.04
3979	SPOT	0.01	5918.04	0.04
3980	SPOT	0.01	5918.04	0.04
3981	SPOT	0.01	5918.04	0.04
3982	SPOT	0.01	5918.04	0.04
3983	SPOT	0.01	5918.04	0.04
3984	SPOT	0.01	5918.04	0.04
3985	SPOT	0.01	5918.04	0.04
3986	SPOT	0.01	5918.04	0.04
3987	SPOT	0.01	5918.04	0.04
3988	SPOT	0.01	5918.04	0.04
3989	SPOT	0.01	5918.04	0.04
3990	SPOT	0.01	5918.04	0.04
3991	SPOT	0.01	5918.04	0.04
3992	SPOT	0.01	5918.04	0.04
3993	SPOT	0.01	5918.04	0.04
3994	SPOT	0.01	5918.04	0.04
3995	SPOT	0.01	5918.04	0.04
3996	SPOT	0.01	5918.04	0.04
3997	SPOT	0.01	5918.04	0.04
3998	SPOT	0.01	5918.04	0.04
3999	SPOT	0.01	5918.04	0.04
4000	SPOT	0.01	5918.04	0.04
4001	SPOT	0.01	5918.04	0.04
4002	SPOT	0.01	5918.04	0.04
4003	SPOT	0.01	5918.04	0.04
4004	SPOT	0.01	5918.04	0.04
4005	SPOT	0.01	5918.04	0.04
4006	SPOT	0.01	5918.04	0.04
4007	SPOT	0.01	5918.04	0.04
4008	SPOT	0.01	5918.04	0.04
4009	SPOT	0.01	5918.04	0.04
4010	SPOT	0.01	5918.04	0.04
4011	SPOT	0.01	5918.04	0.04
4012	SPOT	0.01	5918.04	0.04
4013	SPOT	0.01	5918.04	0.04
4014	SPOT	0.01	5918.04	0.04
4015	SPOT	0.01	5918.04	0.04
4016	SPOT	0.01	5918.04	0.04
4017	SPOT	0.01	5918.04	0.04
4018	SPOT	0.01	5918.04	0.04
4019	SPOT	0.01	5918.04	0.04
4020	SPOT	0.01	5918.04	0.04
4021	SPOT	0.01	5918.04	0.04
4022	SPOT	0.01	5918.04	0.04
4023	SPOT	0.01	5918.04	0.04
4024	SPOT	0.01	5918.04	0.04
4025	SPOT	0.01	5918.04	0.04
4026	SPOT	0.01	5918.04	0.04
4027	SPOT	0.01	5918.04	0.04
4028	SPOT	0.01	5918.04	0.04
4029	SPOT	0.01	5918.04	0.04
4030	SPOT	0.01	5918.04	0.04
4031	SPOT	0.01	5918.04	0.04
4032	SPOT	0.01	5918.04	0.04
4033	SPOT	0.02	6421	0.04
4034	SPOT	0.02	6322	0.04
4035	SPOT	0.02	6322	0.04
4036	SPOT	0.02	6279.29	0.04
4037	SPOT	0.02	6279.29	0.04
4038	SPOT	0.02	6279.29	0.04
4042	SPOT	0.02	6279.29	0.04
4043	SPOT	0.02	6279.29	0.04
4044	SPOT	0.02	6279.29	0.04
4045	SPOT	0.02	6279.29	0.04
4046	SPOT	0.02	6279.29	0.04
4047	SPOT	0.02	6279.29	0.04
4048	SPOT	0.02	6279.29	0.04
4049	SPOT	0.02	6279.29	0.04
4050	SPOT	0.02	6279.29	0.04
4051	SPOT	0.02	6279.29	0.04
4052	SPOT	0.02	6279.29	0.04
4053	SPOT	0.02	6279.29	0.04
4054	SPOT	0.02	6279.29	0.04
4055	SPOT	0.02	6279.29	0.04
4056	SPOT	0.02	6279.29	0.04
4057	SPOT	0.02	6279.29	0.04
4058	SPOT	0.02	6279.29	0.04
4059	SPOT	0.02	6279.29	0.04
4060	SPOT	0.02	6279.29	0.04
4061	SPOT	0.02	6279.29	0.04
4062	SPOT	0.02	6279.29	0.04
4063	SPOT	0.02	6279.29	0.04
4064	SPOT	0.02	6279.29	0.04
4065	SPOT	0.02	6279.29	0.04
4066	SPOT	0.02	6279.29	0.04
4067	SPOT	0.02	6279.29	0.04
4068	SPOT	0.02	6279.29	0.04
4069	SPOT	0.02	6279.29	0.04
4070	SPOT	0.02	6279.29	0.04
4071	SPOT	0.02	6279.29	0.04
4072	SPOT	0.02	6279.29	0.04
4073	SPOT	0.02	6279.29	0.04
4074	SPOT	0.02	6279.29	0.04
4075	SPOT	0.02	6279.29	0.04
4076	SPOT	0.02	6279.29	0.04
4077	SPOT	0.02	6279.29	0.04
4078	SPOT	0.02	6279.29	0.04
4079	SPOT	0.02	6279.29	0.04
4080	SPOT	0.02	6279.29	0.04
4081	SPOT	0.02	6279.29	0.04
4082	SPOT	0.02	6279.29	0.04
4083	SPOT	0.02	6279.29	0.04
4084	SPOT	0.02	6279.29	0.04
4085	SPOT	0.02	6279.29	0.04
4086	SPOT	0.02	6279.29	0.04
4087	SPOT	0.02	6279.29	0.04
4088	SPOT	0.02	6279.29	0.04
4089	SPOT	0.02	6279.29	0.04
4090	SPOT	0.02	6279.29	0.04
4091	SPOT	0.02	6279.29	0.04
4092	SPOT	0.02	6279.29	0.04
4093	SPOT	0.02	6279.29	0.04
4094	SPOT	0.02	6279.29	0.04
4095	SPOT	0.02	6279.29	0.04
4096	SPOT	0.02	6279.29	0.04
4097	SPOT	0.02	6279.29	0.04
4098	SPOT	0.02	6279.29	0.04
4099	SPOT	0.02	6279.29	0.04
4100	SPOT	0.02	6279.29	0.04
4101	SPOT	0.02	6279.29	0.04
4102	SPOT	0.02	6279.29	0.04
4103	SPOT	0.02	6279.29	0.04
4104	SPOT	0.02	6279.29	0.04
4105	SPOT	0.02	6279.29	0.04
4106	SPOT	0.02	6279.29	0.04
4107	SPOT	0.02	6279.29	0.04
4108	SPOT	0.02	6279.29	0.04
4109	SPOT	0.02	6279.29	0.04
4110	SPOT	0.02	6279.29	0.04
4111	SPOT	0.02	6279.29	0.04
4112	SPOT	0.02	6279.29	0.04
4113	SPOT	0.02	6279.29	0.04
4114	SPOT	0.02	6279.29	0.04
4115	SPOT	0.02	6279.29	0.04
4116	SPOT	0.02	6279.29	0.04
4117	SPOT	0.02	6279.29	0.04
4118	SPOT	0.02	6279.29	0.04
4119	SPOT	0.02	6279.29	0.04
4120	SPOT	0.02	6279.29	0.04
4121	SPOT	0.02	6279.29	0.04
4122	SPOT	0.02	6279.29	0.04
4123	SPOT	0.02	6279.29	0.04
4124	SPOT	0.02	6279.29	0.04
4125	SPOT	0.02	6279.29	0.04
4126	SPOT	0.02	6279.29	0.04
4127	SPOT	0.02	6279.29	0.04
4128	SPOT	0.02	6279.29	0.04
4129	SPOT	0.02	6279.29	0.04
4130	SPOT	0.02	6279.29	0.04
4131	SPOT	0.02	6279.29	0.04
4132	SPOT	0.02	6279.29	0.04
4133	SPOT	0.02	6279.29	0.04
4134	SPOT	0.02	6279.29	0.04
4135	SPOT	0.02	6279.29	0.04
4136	SPOT	0.02	6279.29	0.04
4137	SPOT	0.02	6279.29	0.04
4138	SPOT	0.02	6279.29	0.04
4139	SPOT	0.02	6279.29	0.04
4140	SPOT	0.02	6279.29	0.04
4141	SPOT	0.02	6279.29	0.04
4142	SPOT	0.02	6279.29	0.04
4143	SPOT	0.02	6279.29	0.04
4144	SPOT	0.02	6279.29	0.04
4145	SPOT	0.02	6279.29	0.04
4146	SPOT	0.02	6279.29	0.04
4147	SPOT	0.02	6279.29	0.04
4148	SPOT	0.02	6279.29	0.04
4149	SPOT	0.02	6279.29	0.04
4150	SPOT	0.02	6279.29	0.04
4151	SPOT	0.02	6279.29	0.04
4152	SPOT	0.02	6279.29	0.04
4153	SPOT	0.02	6279.29	0.04
4154	SPOT	0.02	6279.29	0.04
4155	SPOT	0.02	6279.29	0.04
4156	SPOT	0.02	6279.29	0.04
4157	SPOT	0.02	6279.29	0.04
4159	SPOT	0.02	6279.29	0.04
4160	SPOT	0.02	6279.29	0.04
4161	SPOT	0.02	6279.29	0.04
4162	SPOT	0.02	6279.29	0.04
4163	SPOT	0.02	6279.29	0.04
4164	SPOT	0.02	6279.29	0.04
4165	SPOT	0.02	6279.29	0.04
4166	SPOT	0.02	6279.29	0.04
4167	SPOT	0.02	6279.29	0.04
4168	SPOT	0.02	6279.29	0.04
4169	SPOT	0.02	6279.29	0.04
4170	SPOT	0.02	6279.29	0.04
4171	SPOT	0.02	6279.29	0.04
4172	SPOT	0.02	6279.29	0.04
4173	SPOT	0.02	6279.29	0.04
4175	SPOT	0.02	6279.29	0.04
4176	SPOT	0.02	6279.29	0.04
4177	SPOT	0.02	6279.29	0.04
4178	SPOT	0.02	6279.29	0.04
4179	SPOT	0.02	6279.29	0.04
4180	SPOT	0.02	6279.29	0.04
4182	SPOT	0.02	6279.29	0.04
4183	SPOT	0.02	6279.29	0.04
4184	SPOT	0.02	6279.29	0.04
4185	SPOT	0.02	6279.29	0.04
4186	SPOT	0.02	6279.29	0.04
4187	SPOT	0.02	6279.29	0.04
4188	SPOT	0.02	6279.29	0.04
4189	SPOT	0.02	6279.29	0.04
4190	SPOT	0.02	6279.29	0.04
4191	SPOT	0.02	6279.29	0.04
4192	SPOT	0.02	6279.29	0.04
4193	SPOT	0.02	6279.29	0.04
4194	SPOT	0.02	6279.29	0.04
4195	SPOT	0.02	6279.29	0.04
4196	SPOT	0.02	6279.29	0.04
4197	SPOT	0.02	6279.29	0.04
4198	SPOT	0.02	6279.29	0.04
4199	SPOT	0.02	6279.29	0.04
4200	SPOT	0.02	6279.29	0.04
4201	SPOT	0.02	6279.29	0.04
4202	SPOT	0.02	6279.29	0.04
4203	SPOT	0.02	6279.29	0.04
4204	SPOT	0.02	6279.29	0.04
4205	SPOT	0.02	6279.29	0.04
4206	SPOT	0.02	6279.29	0.04
4207	SPOT	0.02	6279.29	0.04
4208	SPOT	0.02	6279.29	0.04
4209	SPOT	0.02	6279.29	0.04
4211	SPOT	0.02	6279.29	0.04
4212	SPOT	0.02	6279.29	0.04
4213	SPOT	0.02	6279.29	0.04
4214	SPOT	0.02	6279.29	0.04
4215	SPOT	0.02	6279.29	0.04
4216	SPOT	0.02	6279.29	0.04
4217	SPOT	0.02	6279.29	0.04
4218	SPOT	0.02	6279.29	0.04
4219	SPOT	0.02	6279.29	0.04
4220	SPOT	0.02	6279.29	0.04
4221	SPOT	0.02	6279.29	0.04
4222	SPOT	0.02	6279.29	0.04
4223	SPOT	0.02	6279.29	0.04
4224	SPOT	0.02	6279.29	0.04
