
========== OUTPUT ==========
TaskID	JobID	STATUS	DatacenterID	SlotID	Time	Start Time	Finish Time
26200	969	MAP	SUCCESS	2	2620	102	17519	17621
25284	969	MAP	SUCCESS	2	19624	102	17519	17621
26204	969	MAP	SUCCESS	2	2628	102	17519	17621
26206	969	MAP	SUCCESS	2	2632	102	17519	17621
26209	969	MAP	SUCCESS	2	2637	102	17519	17621
26214	969	MAP	SUCCESS	2	2648	102	17519	17621
26714	969	MAP	SUCCESS	2	3648	102	17519	17621
25816	969	MAP	SUCCESS	2	20653	102	17519	17621
26718	969	MAP	SUCCESS	2	3656	102	17519	17621
25390	969	MAP	SUCCESS	2	18660	102	17519	17621
26025	969	MAP	SUCCESS	2	19672	102	17519	17621
26164	969	MAP	SUCCESS	2	19676	102	17519	17621
26230	969	MAP	SUCCESS	2	2680	102	17519	17621
25181	969	MAP	SUCCESS	2	20681	102	17519	17621
26165	969	MAP	SUCCESS	2	18685	102	17519	17621
25071	969	MAP	SUCCESS	2	19692	102	17519	17621
26166	969	MAP	SUCCESS	2	18696	102	17519	17621
26056	969	MAP	SUCCESS	2	20705	102	17519	17621
25077	969	MAP	SUCCESS	2	18716	102	17519	17621
25186	969	MAP	SUCCESS	2	18728	102	17519	17621
25531	969	MAP	SUCCESS	2	20729	102	17519	17621
25191	969	MAP	SUCCESS	2	20744	102	17519	17621
25614	969	MAP	SUCCESS	2	20753	102	17519	17621
26277	969	MAP	SUCCESS	2	2773	102	17519	17621
26777	969	MAP	SUCCESS	2	3773	102	17519	17621
25790	969	MAP	SUCCESS	2	18781	102	17519	17621
26287	969	MAP	SUCCESS	2	2793	102	17519	17621
25420	969	MAP	SUCCESS	2	20801	103	17519	17622
25089	969	MAP	SUCCESS	2	18809	103	17519	17622
25949	969	MAP	SUCCESS	2	19809	103	17519	17622
26302	969	MAP	SUCCESS	2	2824	103	17519	17622
24957	969	MAP	SUCCESS	2	15824	103	17519	17622
25536	969	MAP	SUCCESS	2	20828	103	17519	17622
24961	969	MAP	SUCCESS	2	18832	103	17519	17622
25093	969	MAP	SUCCESS	2	19836	103	17519	17622
24965	969	MAP	SUCCESS	2	16841	103	17519	17622
26817	969	MAP	SUCCESS	2	3853	103	17519	17622
26077	969	MAP	SUCCESS	2	19861	103	17519	17622
25209	969	MAP	SUCCESS	2	19864	103	17519	17622
25957	969	MAP	SUCCESS	2	19865	103	17519	17622
25540	969	MAP	SUCCESS	2	20865	103	17519	17622
25660	969	MAP	SUCCESS	2	19868	103	17519	17622
26334	969	MAP	SUCCESS	2	2888	103	17519	17622
25820	969	MAP	SUCCESS	2	18889	103	17519	17622
25213	969	MAP	SUCCESS	2	19889	103	17519	17622
26836	969	MAP	SUCCESS	2	3892	103	17519	17622
26339	969	MAP	SUCCESS	2	2897	103	17519	17622
25327	969	MAP	SUCCESS	2	18897	103	17519	17622
25214	969	MAP	SUCCESS	2	18901	103	17519	17622
26343	969	MAP	SUCCESS	2	2905	103	17519	17622
26348	969	MAP	SUCCESS	2	2916	103	17519	17622
26350	969	MAP	SUCCESS	2	2920	103	17519	17622
26351	969	MAP	SUCCESS	2	2921	103	17519	17622
26354	969	MAP	SUCCESS	2	2928	103	17519	17622
25662	969	MAP	SUCCESS	2	18929	103	17519	17622
26361	969	MAP	SUCCESS	2	2941	103	17519	17622
26362	969	MAP	SUCCESS	2	2944	103	17519	17622
25216	969	MAP	SUCCESS	2	19944	103	17519	17622
24974	969	MAP	SUCCESS	2	19945	103	17519	17622
25110	969	MAP	SUCCESS	2	19952	103	17519	17622
25762	969	MAP	SUCCESS	2	19961	103	17519	17622
26375	969	MAP	SUCCESS	2	2969	103	17519	17622
26379	969	MAP	SUCCESS	2	2977	103	17519	17622
26879	969	MAP	SUCCESS	2	3977	103	17519	17622
25551	969	MAP	SUCCESS	2	19977	103	17519	17622
26380	969	MAP	SUCCESS	2	2980	103	17519	17622
26382	969	MAP	SUCCESS	2	2984	103	17519	17622
25112	969	MAP	SUCCESS	2	18984	103	17519	17622
26384	969	MAP	SUCCESS	2	2988	103	17519	17622
26093	969	MAP	SUCCESS	2	20004	103	17519	17622
26397	969	MAP	SUCCESS	2	3013	103	17519	17622
26399	969	MAP	SUCCESS	2	3017	103	17519	17622
25633	969	MAP	SUCCESS	2	19017	103	17519	17622
26111	969	MAP	SUCCESS	2	20029	103	17519	17622
26406	969	MAP	SUCCESS	2	3032	103	17519	17622
26407	969	MAP	SUCCESS	2	3033	103	17519	17622
26409	969	MAP	SUCCESS	2	3037	103	17519	17622
26910	969	MAP	SUCCESS	2	4040	103	17519	17622
26416	969	MAP	SUCCESS	2	3052	103	17519	17622
25442	969	MAP	SUCCESS	2	19053	103	17519	17622
26922	969	MAP	SUCCESS	2	4064	103	17519	17622
26926	969	MAP	SUCCESS	2	4072	103	17519	17622
26427	969	MAP	SUCCESS	2	3073	103	17519	17622
26429	969	MAP	SUCCESS	2	3077	103	17519	17622
26000	969	MAP	SUCCESS	2	20077	103	17519	17622
26930	969	MAP	SUCCESS	2	4080	103	17519	17622
26439	969	MAP	SUCCESS	2	3097	103	17519	17622
26941	969	MAP	SUCCESS	2	4101	103	17519	17622
25766	969	MAP	SUCCESS	2	19104	103	17519	17622
26950	969	MAP	SUCCESS	2	4120	103	17519	17622
25892	969	MAP	SUCCESS	2	20153	103	17519	17622
24995	969	MAP	SUCCESS	2	20156	103	17519	17622
25124	969	MAP	SUCCESS	2	19157	103	17519	17622
26471	969	MAP	SUCCESS	2	3161	103	17519	17622
25866	969	MAP	SUCCESS	2	20169	103	17519	17622
24998	969	MAP	SUCCESS	2	20173	103	17519	17622
25237	969	MAP	SUCCESS	2	20177	103	17519	17622
25926	969	MAP	SUCCESS	2	19192	103	17519	17622
25968	969	MAP	SUCCESS	2	19244	103	17519	17622
25248	969	MAP	SUCCESS	2	19248	103	17519	17622
26519	969	MAP	SUCCESS	2	3257	103	17519	17622
25704	969	MAP	SUCCESS	2	19264	103	17519	17622
25252	969	MAP	SUCCESS	2	20288	103	17519	17622
25133	969	MAP	SUCCESS	2	20289	103	17519	17622
25870	969	MAP	SUCCESS	2	19292	103	17519	17622
25009	969	MAP	SUCCESS	2	19293	103	17519	17622
26538	969	MAP	SUCCESS	2	3296	103	17519	17622
25573	969	MAP	SUCCESS	2	19296	103	17519	17622
25871	969	MAP	SUCCESS	2	19297	103	17519	17622
26540	969	MAP	SUCCESS	2	3300	103	17519	17622
25010	969	MAP	SUCCESS	2	20301	103	17519	17622
26543	969	MAP	SUCCESS	2	3305	103	17519	17622
25670	969	MAP	SUCCESS	2	20312	103	17519	17622
25899	969	MAP	SUCCESS	2	19317	103	17519	17622
25874	969	MAP	SUCCESS	2	19324	103	17519	17622
26555	969	MAP	SUCCESS	2	3329	103	17519	17622
25875	969	MAP	SUCCESS	2	19344	103	17519	17622
25139	969	MAP	SUCCESS	2	19365	103	17519	17622
25017	969	MAP	SUCCESS	2	20373	103	17519	17622
26580	969	MAP	SUCCESS	2	3380	103	17519	17622
25580	969	MAP	SUCCESS	2	20401	103	17519	17622
25023	969	MAP	SUCCESS	2	19405	103	17519	17622
26596	969	MAP	SUCCESS	2	3412	103	17519	17622
26597	969	MAP	SUCCESS	2	3413	103	17519	17622
26037	969	MAP	SUCCESS	2	20424	103	17519	17622
25490	969	MAP	SUCCESS	2	19428	103	17519	17622
25779	969	MAP	SUCCESS	2	20436	103	17519	17622
25975	969	MAP	SUCCESS	2	19437	103	17519	17622
26613	969	MAP	SUCCESS	2	3445	103	17519	17622
26614	969	MAP	SUCCESS	2	3448	103	17519	17622
26624	969	MAP	SUCCESS	2	3468	103	17519	17622
25151	969	MAP	SUCCESS	2	20468	103	17519	17622
26625	969	MAP	SUCCESS	2	3469	103	17519	17622
26632	969	MAP	SUCCESS	2	3484	103	17519	17622
26639	969	MAP	SUCCESS	2	3497	103	17519	17622
25810	969	MAP	SUCCESS	2	18500	103	17519	17622
25710	969	MAP	SUCCESS	2	19513	103	17519	17622
26044	969	MAP	SUCCESS	2	19516	103	17519	17622
26046	969	MAP	SUCCESS	2	20520	103	17519	17622
25160	969	MAP	SUCCESS	2	20529	103	17519	17622
25268	969	MAP	SUCCESS	2	18533	103	17519	17622
25505	969	MAP	SUCCESS	2	19536	103	17519	17622
26168	969	MAP	SUCCESS	2	2556	103	17519	17622
25979	969	MAP	SUCCESS	2	19568	103	17519	17622
25164	969	MAP	SUCCESS	2	20568	103	17519	17622
25166	969	MAP	SUCCESS	2	19572	103	17519	17622
26180	969	MAP	SUCCESS	2	2580	103	17519	17622
26681	969	MAP	SUCCESS	2	3581	103	17519	17622
25168	969	MAP	SUCCESS	2	20581	103	17519	17622
25603	969	MAP	SUCCESS	2	18613	103	17519	17622
25679	969	MAP	SUCCESS	2	19613	103	17519	17622
26702	969	MAP	SUCCESS	2	3624	103	17519	17622
25846	969	MAP	SUCCESS	2	20628	103	17519	17622
26709	969	MAP	SUCCESS	2	3637	103	17519	17622
26711	969	MAP	SUCCESS	2	3641	103	17519	17622
25289	969	MAP	SUCCESS	2	20649	103	17519	17622
25290	969	MAP	SUCCESS	2	20656	103	17519	17622
26024	969	MAP	SUCCESS	2	20661	103	17519	17622
25983	969	MAP	SUCCESS	2	18672	103	17519	17622
26734	969	MAP	SUCCESS	2	3688	103	17519	17622
26236	969	MAP	SUCCESS	2	2692	103	17519	17622
25073	969	MAP	SUCCESS	2	18700	103	17519	17622
26742	969	MAP	SUCCESS	2	3704	103	17519	17622
25850	969	MAP	SUCCESS	2	19704	103	17519	17622
25076	969	MAP	SUCCESS	2	18709	103	17519	17622
26746	969	MAP	SUCCESS	2	3712	103	17519	17622
25400	969	MAP	SUCCESS	2	19712	103	17519	17622
25681	969	MAP	SUCCESS	2	18717	103	17519	17622
25405	969	MAP	SUCCESS	2	20725	103	17519	17622
26756	969	MAP	SUCCESS	2	3732	103	17519	17622
25080	969	MAP	SUCCESS	2	19733	103	17519	17622
26265	969	MAP	SUCCESS	2	2749	103	17519	17622
26767	969	MAP	SUCCESS	2	3753	103	17519	17622
25851	969	MAP	SUCCESS	2	19753	103	17519	17622
26063	969	MAP	SUCCESS	2	20760	103	17519	17622
26771	969	MAP	SUCCESS	2	3761	103	17519	17622
26272	969	MAP	SUCCESS	2	2764	103	17519	17622
25409	969	MAP	SUCCESS	2	19764	103	17519	17622
26773	969	MAP	SUCCESS	2	3765	103	17519	17622
25752	969	MAP	SUCCESS	2	19765	103	17519	17622
25303	969	MAP	SUCCESS	2	20768	103	17519	17622
26775	969	MAP	SUCCESS	2	3769	103	17519	17622
25307	969	MAP	SUCCESS	2	19788	103	17519	17622
26787	969	MAP	SUCCESS	2	3793	103	17519	17622
25087	969	MAP	SUCCESS	2	19804	104	17519	17623
26295	969	MAP	SUCCESS	2	2809	104	17519	17623
25858	969	MAP	SUCCESS	2	19817	104	17519	17623
25091	969	MAP	SUCCESS	2	20824	104	17519	17623
25659	969	MAP	SUCCESS	2	18828	104	17519	17623
26806	969	MAP	SUCCESS	2	3832	104	17519	17623
24962	969	MAP	SUCCESS	2	20833	104	17519	17623
26309	969	MAP	SUCCESS	2	2837	104	17519	17623
25684	969	MAP	SUCCESS	2	20837	104	17519	17623
25205	969	MAP	SUCCESS	2	19841	104	17519	17623
25096	969	MAP	SUCCESS	2	18852	104	17519	17623
26823	969	MAP	SUCCESS	2	3865	104	17519	17623
26326	969	MAP	SUCCESS	2	2872	104	17519	17623
25318	969	MAP	SUCCESS	2	20876	104	17519	17623
26832	969	MAP	SUCCESS	2	3884	104	17519	17623
26837	969	MAP	SUCCESS	2	3893	104	17519	17623
26838	969	MAP	SUCCESS	2	3896	104	17519	17623
25546	969	MAP	SUCCESS	2	20896	104	17519	17623
25628	969	MAP	SUCCESS	2	20900	104	17519	17623
25961	969	MAP	SUCCESS	2	19901	104	17519	17623
25629	969	MAP	SUCCESS	2	20901	104	17519	17623
26844	969	MAP	SUCCESS	2	3908	104	17519	17623
26346	969	MAP	SUCCESS	2	2912	104	17519	17623
25215	969	MAP	SUCCESS	2	18913	104	17519	17623
25761	969	MAP	SUCCESS	2	19917	104	17519	17623
26852	969	MAP	SUCCESS	2	3924	104	17519	17623
26853	969	MAP	SUCCESS	2	3925	104	17519	17623
26084	969	MAP	SUCCESS	2	18932	104	17519	17623
26862	969	MAP	SUCCESS	2	3944	104	17519	17623
25966	969	MAP	SUCCESS	2	18949	104	17519	17623
26087	969	MAP	SUCCESS	2	19953	104	17519	17623
26870	969	MAP	SUCCESS	2	3960	104	17519	17623
25720	969	MAP	SUCCESS	2	18964	104	17519	17623
26374	969	MAP	SUCCESS	2	2968	104	17519	17623
26874	969	MAP	SUCCESS	2	3968	104	17519	17623
25219	969	MAP	SUCCESS	2	18969	104	17519	17623
25333	969	MAP	SUCCESS	2	19984	104	17519	17623
26886	969	MAP	SUCCESS	2	3992	104	17519	17623
25552	969	MAP	SUCCESS	2	19992	104	17519	17623
26889	969	MAP	SUCCESS	2	3997	104	17519	17623
25436	969	MAP	SUCCESS	2	19000	104	17519	17623
25113	969	MAP	SUCCESS	2	20000	104	17519	17623
26392	969	MAP	SUCCESS	2	3004	104	17519	17623
25797	969	MAP	SUCCESS	2	19012	104	17519	17623
26898	969	MAP	SUCCESS	2	4016	104	17519	17623
26899	969	MAP	SUCCESS	2	4017	104	17519	17623
25224	969	MAP	SUCCESS	2	19021	104	17519	17623
26402	969	MAP	SUCCESS	2	3024	104	17519	17623
25650	969	MAP	SUCCESS	2	19024	104	17519	17623
25921	969	MAP	SUCCESS	2	19033	104	17519	17623
26908	969	MAP	SUCCESS	2	4036	104	17519	17623
26413	969	MAP	SUCCESS	2	3045	104	17519	17623
25653	969	MAP	SUCCESS	2	19048	104	17519	17623
25722	969	MAP	SUCCESS	2	19049	104	17519	17623
25446	969	MAP	SUCCESS	2	20068	104	17519	17623
26433	969	MAP	SUCCESS	2	3085	104	17519	17623
26436	969	MAP	SUCCESS	2	3092	104	17519	17623
25558	969	MAP	SUCCESS	2	20097	104	17519	17623
25765	969	MAP	SUCCESS	2	19101	104	17519	17623
26442	969	MAP	SUCCESS	2	3104	104	17519	17623
26942	969	MAP	SUCCESS	2	4104	104	17519	17623
26443	969	MAP	SUCCESS	2	3105	104	17519	17623
26943	969	MAP	SUCCESS	2	4105	104	17519	17623
25454	969	MAP	SUCCESS	2	20109	104	17519	17623
25767	969	MAP	SUCCESS	2	19116	104	17519	17623
25456	969	MAP	SUCCESS	2	19124	104	17519	17623
26453	969	MAP	SUCCESS	2	3125	104	17519	17623
25233	969	MAP	SUCCESS	2	20132	104	17519	17623
25346	969	MAP	SUCCESS	2	20137	104	17519	17623
25697	969	MAP	SUCCESS	2	20148	104	17519	17623
26005	969	MAP	SUCCESS	2	20149	104	17519	17623
25562	969	MAP	SUCCESS	2	19153	104	17519	17623
25768	969	MAP	SUCCESS	2	16156	104	17519	17623
25924	969	MAP	SUCCESS	2	20164	104	17519	17623
25235	969	MAP	SUCCESS	2	20165	104	17519	17623
25348	969	MAP	SUCCESS	2	19173	104	17519	17623
26485	969	MAP	SUCCESS	2	3189	104	17519	17623
26502	969	MAP	SUCCESS	2	3224	104	17519	17623
25702	969	MAP	SUCCESS	2	20232	104	17519	17623
26508	969	MAP	SUCCESS	2	3236	104	17519	17623
25969	969	MAP	SUCCESS	2	20244	104	17519	17623
25003	969	MAP	SUCCESS	2	20248	104	17519	17623
25472	969	MAP	SUCCESS	2	20252	104	17519	17623
26517	969	MAP	SUCCESS	2	3253	104	17519	17623
25004	969	MAP	SUCCESS	2	19253	104	17519	17623
26521	969	MAP	SUCCESS	2	3261	104	17519	17623
25357	969	MAP	SUCCESS	2	20273	104	17519	17623
26532	969	MAP	SUCCESS	2	3284	104	17519	17623
26535	969	MAP	SUCCESS	2	3289	104	17519	17623
26119	969	MAP	SUCCESS	2	20300	104	17519	17623
25360	969	MAP	SUCCESS	2	19301	104	17519	17623
25361	969	MAP	SUCCESS	2	19304	104	17519	17623
25898	969	MAP	SUCCESS	2	20316	104	17519	17623
25577	969	MAP	SUCCESS	2	19329	104	17519	17623
26124	969	MAP	SUCCESS	2	20337	104	17519	17623
26011	969	MAP	SUCCESS	2	19352	104	17519	17623
25013	969	MAP	SUCCESS	2	19353	104	17519	17623
25015	969	MAP	SUCCESS	2	20364	104	17519	17623
26578	969	MAP	SUCCESS	2	3376	104	17519	17623
26030	969	MAP	SUCCESS	2	19388	104	17519	17623
26031	969	MAP	SUCCESS	2	19389	104	17519	17623
25021	969	MAP	SUCCESS	2	20392	104	17519	17623
26588	969	MAP	SUCCESS	2	3396	104	17519	17623
25257	969	MAP	SUCCESS	2	20400	104	17519	17623
26591	969	MAP	SUCCESS	2	3401	104	17519	17623
26035	969	MAP	SUCCESS	2	20413	104	17519	17623
25581	969	MAP	SUCCESS	2	20417	104	17519	17623
25024	969	MAP	SUCCESS	2	19425	104	17519	17623
25492	969	MAP	SUCCESS	2	20433	104	17519	17623
26608	969	MAP	SUCCESS	2	3436	104	17519	17623
25148	969	MAP	SUCCESS	2	20437	104	17519	17623
26131	969	MAP	SUCCESS	2	19441	104	17519	17623
26612	969	MAP	SUCCESS	2	3444	104	17519	17623
25372	969	MAP	SUCCESS	2	20456	104	17519	17623
25937	969	MAP	SUCCESS	2	19457	104	17519	17623
25780	969	MAP	SUCCESS	2	20469	104	17519	17623
26627	969	MAP	SUCCESS	2	3473	104	17519	17623
26137	969	MAP	SUCCESS	2	19480	104	17519	17623
25375	969	MAP	SUCCESS	2	20485	104	17519	17623
25377	969	MAP	SUCCESS	2	20488	104	17519	17623
26637	969	MAP	SUCCESS	2	3493	104	17519	17623
25625	969	MAP	SUCCESS	2	18504	104	17519	17623
26147	969	MAP	SUCCESS	2	19545	104	17519	17623
26664	969	MAP	SUCCESS	2	3548	104	17519	17623
25594	969	MAP	SUCCESS	2	19552	104	17519	17623
25046	969	MAP	SUCCESS	2	18560	104	17519	17623
26173	969	MAP	SUCCESS	2	2565	104	17519	17623
26676	969	MAP	SUCCESS	2	3572	104	17519	17623
26177	969	MAP	SUCCESS	2	2573	104	17519	17623
26151	969	MAP	SUCCESS	2	18573	104	17519	17623
26680	969	MAP	SUCCESS	2	3580	104	17519	17623
25049	969	MAP	SUCCESS	2	19584	104	17519	17623
25279	969	MAP	SUCCESS	2	19588	104	17519	17623
26185	969	MAP	SUCCESS	2	2589	104	17519	17623
25053	969	MAP	SUCCESS	2	18597	104	17519	17623
26192	969	MAP	SUCCESS	2	2604	104	17519	17623
25055	969	MAP	SUCCESS	2	18612	104	17519	17623
26197	969	MAP	SUCCESS	2	2613	104	17519	17623
25057	969	MAP	SUCCESS	2	20613	104	17519	17623
26202	969	MAP	SUCCESS	2	2624	104	17519	17623
25513	969	MAP	SUCCESS	2	18628	104	17519	17623
26157	969	MAP	SUCCESS	2	17636	104	17519	17623
26210	969	MAP	SUCCESS	2	2640	104	17519	17623
25942	969	MAP	SUCCESS	2	19652	104	17519	17623
25519	969	MAP	SUCCESS	2	18664	104	17519	17623
25606	969	MAP	SUCCESS	2	19665	104	17519	17623
26224	969	MAP	SUCCESS	2	2668	104	17519	17623
26226	969	MAP	SUCCESS	2	2672	104	17519	17623
25713	969	MAP	SUCCESS	2	17680	104	17519	17623
25394	969	MAP	SUCCESS	2	19680	104	17519	17623
26026	969	MAP	SUCCESS	2	20684	104	17519	17623
25607	969	MAP	SUCCESS	2	19685	104	17519	17623
25746	969	MAP	SUCCESS	2	18689	104	17519	17623
26738	969	MAP	SUCCESS	2	3696	104	17519	17623
25882	969	MAP	SUCCESS	2	20696	104	17519	17623
25397	969	MAP	SUCCESS	2	20697	104	17519	17623
25184	969	MAP	SUCCESS	2	20700	104	17519	17623
25883	969	MAP	SUCCESS	2	19705	104	17519	17623
26244	969	MAP	SUCCESS	2	2708	104	17519	17623
26745	969	MAP	SUCCESS	2	3709	104	17519	17623
26747	969	MAP	SUCCESS	2	3713	104	17519	17623
25185	969	MAP	SUCCESS	2	20713	104	17519	17623
26749	969	MAP	SUCCESS	2	3717	104	17519	17623
25300	969	MAP	SUCCESS	2	19728	104	17519	17623
25188	969	MAP	SUCCESS	2	20732	104	17519	17623
26758	969	MAP	SUCCESS	2	3736	104	17519	17623
25302	969	MAP	SUCCESS	2	20736	104	17519	17623
25715	969	MAP	SUCCESS	2	20737	104	17519	17623
25749	969	MAP	SUCCESS	2	19740	104	17519	17623
25406	969	MAP	SUCCESS	2	20740	104	17519	17623
25190	969	MAP	SUCCESS	2	19744	104	17519	17623
26764	969	MAP	SUCCESS	2	3748	104	17519	17623
25194	969	MAP	SUCCESS	2	18752	104	17519	17623
26066	969	MAP	SUCCESS	2	18760	104	17519	17623
25410	969	MAP	SUCCESS	2	18765	104	17519	17623
25411	969	MAP	SUCCESS	2	19772	104	17519	17623
25988	969	MAP	SUCCESS	2	18776	104	17519	17623
26781	969	MAP	SUCCESS	2	3781	104	17519	17623
25084	969	MAP	SUCCESS	2	20781	104	17519	17623
26282	969	MAP	SUCCESS	2	2784	104	17519	17623
25622	969	MAP	SUCCESS	2	19784	104	17519	17623
25534	969	MAP	SUCCESS	2	20785	104	17519	17623
26284	969	MAP	SUCCESS	2	2788	104	17519	17623
26069	969	MAP	SUCCESS	2	18792	104	17519	17623
26791	969	MAP	SUCCESS	2	3801	105	17519	17624
26792	969	MAP	SUCCESS	2	3804	105	17519	17624
25421	969	MAP	SUCCESS	2	18805	105	17519	17624
25309	969	MAP	SUCCESS	2	18808	105	17519	17624
25655	969	MAP	SUCCESS	2	18813	105	17519	17624
26070	969	MAP	SUCCESS	2	18821	105	17519	17624
26802	969	MAP	SUCCESS	2	3824	105	17519	17624
25657	969	MAP	SUCCESS	2	19824	105	17519	17624
26303	969	MAP	SUCCESS	2	2825	105	17519	17624
26305	969	MAP	SUCCESS	2	2829	105	17519	17624
26807	969	MAP	SUCCESS	2	3833	105	17519	17624
25952	969	MAP	SUCCESS	2	18836	105	17519	17624
26809	969	MAP	SUCCESS	2	3837	105	17519	17624
24967	969	MAP	SUCCESS	2	19853	105	17519	17624
26818	969	MAP	SUCCESS	2	3856	105	17519	17624
25758	969	MAP	SUCCESS	2	19857	105	17519	17624
26078	969	MAP	SUCCESS	2	20861	105	17519	17624
26323	969	MAP	SUCCESS	2	2865	105	17519	17624
25646	969	MAP	SUCCESS	2	18865	105	17519	17624
26826	969	MAP	SUCCESS	2	3872	105	17519	17624
25425	969	MAP	SUCCESS	2	18872	105	17519	17624
25212	969	MAP	SUCCESS	2	18880	105	17519	17624
25322	969	MAP	SUCCESS	2	20881	105	17519	17624
26081	969	MAP	SUCCESS	2	20888	105	17519	17624
25325	969	MAP	SUCCESS	2	20892	105	17519	17624
25102	969	MAP	SUCCESS	2	19897	105	17519	17624
24972	969	MAP	SUCCESS	2	18904	105	17519	17624
25430	969	MAP	SUCCESS	2	19909	105	17519	17624
26847	969	MAP	SUCCESS	2	3913	105	17519	17624
26849	969	MAP	SUCCESS	2	3917	105	17519	17624
26355	969	MAP	SUCCESS	2	2929	105	17519	17624
25886	969	MAP	SUCCESS	2	19929	105	17519	17624
26358	969	MAP	SUCCESS	2	2936	105	17519	17624
25994	969	MAP	SUCCESS	2	19937	105	17519	17624
26086	969	MAP	SUCCESS	2	18948	105	17519	17624
26866	969	MAP	SUCCESS	2	3952	105	17519	17624
26368	969	MAP	SUCCESS	2	2956	105	17519	17624
25218	969	MAP	SUCCESS	2	18968	105	17519	17624
25862	969	MAP	SUCCESS	2	19972	105	17519	17624
25690	969	MAP	SUCCESS	2	19980	105	17519	17624
26383	969	MAP	SUCCESS	2	2985	105	17519	17624
25863	969	MAP	SUCCESS	2	18992	105	17519	17624
26387	969	MAP	SUCCESS	2	2993	105	17519	17624
26888	969	MAP	SUCCESS	2	3996	105	17519	17624
25796	969	MAP	SUCCESS	2	19997	105	17519	17624
25338	969	MAP	SUCCESS	2	20037	105	17519	17624
26411	969	MAP	SUCCESS	2	3041	105	17519	17624
26912	969	MAP	SUCCESS	2	4044	105	17519	17624
24985	969	MAP	SUCCESS	2	20049	105	17519	17624
26417	969	MAP	SUCCESS	2	3053	105	17519	17624
25118	969	MAP	SUCCESS	2	19061	105	17519	17624
24986	969	MAP	SUCCESS	2	19069	105	17519	17624
25228	969	MAP	SUCCESS	2	20073	105	17519	17624
26929	969	MAP	SUCCESS	2	4077	105	17519	17624
25450	969	MAP	SUCCESS	2	20080	105	17519	17624
25343	969	MAP	SUCCESS	2	19088	105	17519	17624
26107	969	MAP	SUCCESS	2	19089	105	17519	17624
25559	969	MAP	SUCCESS	2	19105	105	17519	17624
26944	969	MAP	SUCCESS	2	4108	105	17519	17624
25828	969	MAP	SUCCESS	2	19108	105	17519	17624
25120	969	MAP	SUCCESS	2	20108	105	17519	17624
26447	969	MAP	SUCCESS	2	3113	105	17519	17624
25455	969	MAP	SUCCESS	2	19113	105	17519	17624
26452	969	MAP	SUCCESS	2	3124	105	17519	17624
26460	969	MAP	SUCCESS	2	3140	105	17519	17624
25462	969	MAP	SUCCESS	2	19152	105	17519	17624
25726	969	MAP	SUCCESS	2	16157	105	17519	17624
25699	969	MAP	SUCCESS	2	20172	105	17519	17624
25802	969	MAP	SUCCESS	2	19201	105	17519	17624
25467	969	MAP	SUCCESS	2	20204	105	17519	17624
25469	969	MAP	SUCCESS	2	19209	105	17519	17624
25351	969	MAP	SUCCESS	2	20212	105	17519	17624
26499	969	MAP	SUCCESS	2	3217	105	17519	17624
26500	969	MAP	SUCCESS	2	3220	105	17519	17624
25568	969	MAP	SUCCESS	2	19220	105	17519	17624
25470	969	MAP	SUCCESS	2	20225	105	17519	17624
26504	969	MAP	SUCCESS	2	3228	105	17519	17624
25246	969	MAP	SUCCESS	2	19236	105	17519	17624
25354	969	MAP	SUCCESS	2	20240	105	17519	17624
25804	969	MAP	SUCCESS	2	20249	105	17519	17624
25703	969	MAP	SUCCESS	2	20256	105	17519	17624
26520	969	MAP	SUCCESS	2	3260	105	17519	17624
26098	969	MAP	SUCCESS	2	20264	105	17519	17624
26528	969	MAP	SUCCESS	2	3276	105	17519	17624
25572	969	MAP	SUCCESS	2	20285	105	17519	17624
26537	969	MAP	SUCCESS	2	3293	105	17519	17624
25731	969	MAP	SUCCESS	2	19300	105	17519	17624
26547	969	MAP	SUCCESS	2	3313	105	17519	17624
26553	969	MAP	SUCCESS	2	3325	105	17519	17624
26560	969	MAP	SUCCESS	2	3340	105	17519	17624
26562	969	MAP	SUCCESS	2	3344	105	17519	17624
26564	969	MAP	SUCCESS	2	3348	105	17519	17624
25014	969	MAP	SUCCESS	2	19360	105	17519	17624
25900	969	MAP	SUCCESS	2	20368	105	17519	17624
25370	969	MAP	SUCCESS	2	19373	105	17519	17624
26586	969	MAP	SUCCESS	2	3392	105	17519	17624
25260	969	MAP	SUCCESS	2	19416	105	17519	17624
26599	969	MAP	SUCCESS	2	3417	105	17519	17624
26601	969	MAP	SUCCESS	2	3421	105	17519	17624
25777	969	MAP	SUCCESS	2	19421	105	17519	17624
26603	969	MAP	SUCCESS	2	3425	105	17519	17624
25808	969	MAP	SUCCESS	2	20428	105	17519	17624
26130	969	MAP	SUCCESS	2	19436	105	17519	17624
25904	969	MAP	SUCCESS	2	19440	105	17519	17624
26611	969	MAP	SUCCESS	2	3441	105	17519	17624
25493	969	MAP	SUCCESS	2	19448	105	17519	17624
26621	969	MAP	SUCCESS	2	3461	105	17519	17624
26628	969	MAP	SUCCESS	2	3476	105	17519	17624
25906	969	MAP	SUCCESS	2	20489	105	17519	17624
26636	969	MAP	SUCCESS	2	3492	105	17519	17624
25939	969	MAP	SUCCESS	2	20497	105	17519	17624
26043	969	MAP	SUCCESS	2	18509	105	17519	17624
